Date,High,Low,Open,Close,Volume,Adj Close
4/2/2014,230.8899994,218.0500031,220,230.2899933,10782300,230.2899933
4/3/2014,235.7299957,222,230.3000031,225.3999939,10923700,225.3999939
4/4/2014,228.2700043,211.25,226.0099945,212.2299957,11345600,212.2299957
4/7/2014,216.1999969,203.5099945,205.8099976,207.5200043,9855500,207.5200043
4/8/2014,216.4900055,206.4199982,210.0500031,215.4600067,6889300,215.4600067
4/9/2014,218.4499969,210.8899994,216.7599945,216.9299927,5157900,216.9299927
4/10/2014,217.5,203.7899933,216.8200073,204.1900024,7211500,204.1900024
4/11/2014,207,198.6000061,200.6100006,203.7799988,9067200,203.7799988
4/14/2014,208.4400024,194.4100037,207.6000061,198.0899963,7703000,198.0899963
4/15/2014,199.2899933,184.3200073,199.0899963,193.9100037,13659300,193.9100037
4/16/2014,199.9900055,190.8200073,197,199.1100006,7202200,199.1100006
4/17/2014,202.2899933,194.0800018,199.6100006,198.1199951,5926800,198.1199951
4/21/2014,206.1999969,194,197.0800018,204.3800049,5258200,204.3800049
4/22/2014,219.3300018,205.0099945,206.3600006,218.6399994,9804700,218.6399994
4/23/2014,216.7400055,207,216.3300018,207.9900055,7295600,207.9900055
4/24/2014,212.8000031,203.1999969,210.8099976,207.8600006,5495200,207.8600006
4/25/2014,206.6999969,197.6499939,202,199.8500061,6996700,199.8500061
4/28/2014,203.7899933,190.5,200,198.5099945,7042000,198.5099945
4/29/2014,207.1499939,195.5299988,198.2100067,206.9199982,5779100,206.9199982
4/30/2014,208.1600037,201.2799988,203.6000061,207.8899994,4440600,207.8899994
5/1/2014,214.0200043,205.6900024,207.0800018,207.7299957,5439900,207.7299957
5/2/2014,211.3600006,206.5200043,208.6000061,210.9100037,4086800,210.9100037
5/5/2014,217.6900024,208.5200043,209.4799957,216.6100006,5147000,216.6100006
5/6/2014,218.6600037,206.8500061,216.6000061,207.2799988,5636700,207.2799988
5/7/2014,210.1999969,197.25,209.6399994,201.3500061,10179300,201.3500061
5/8/2014,194.3999939,178,182,178.5899963,20056600,178.5899963
5/9/2014,183.3999939,177.2200012,179.8600006,182.2599945,8495200,182.2599945
5/12/2014,187.1900024,179.8800049,183.8699951,184.6699982,7002300,184.6699982
5/13/2014,191.3399963,183,183.7599945,190.1600037,7097200,190.1600037
5/14/2014,193.4799957,187.1000061,188.9499969,190.6199951,5406700,190.6199951
5/15/2014,192.6600037,185.3000031,189.9799957,188.5899963,6040400,188.5899963
5/16/2014,192.0399933,187.7200012,188.9499969,191.5599976,4487700,191.5599976
5/19/2014,196.8899994,190,190.7200012,196.0899963,4571700,196.0899963
5/20/2014,199.3300018,193.0700073,196.9400024,195.3000031,5546100,195.3000031
5/21/2014,199.8699951,194.7899933,196.1799927,199.4499969,5285400,199.4499969
5/22/2014,206.8800049,199.5599976,200.3500061,204.8800049,6214500,204.8800049
5/23/2014,207.7599945,202.5,204.5299988,207.3000031,4006800,207.3000031
5/27/2014,213.8699951,207.6999969,208.5200043,211.5599976,5341100,211.5599976
5/28/2014,212.7700043,205.2599945,210.0200043,210.2400055,5495100,210.2400055
5/29/2014,212.4900055,207.7200012,210.5700073,210.2400055,3692500,210.2400055
5/30/2014,214.8000031,207.0200043,210.3000031,207.7700043,5581100,207.7700043
6/2/2014,209.3500061,201.6699982,207.3300018,204.6999969,4668100,204.6999969
6/3/2014,208,202.5899963,203.4900055,204.9400024,3860800,204.9400024
6/4/2014,206.2599945,200.3999939,204.3500061,203.9900055,3427400,203.9900055
6/5/2014,209.1999969,204.0500031,204.4700012,206.8999939,4054600,206.8999939
6/6/2014,210.8099976,207.1799927,209.75,208.1699982,3073800,208.1699982
6/9/2014,209.9900055,204.1999969,207.9499969,205.3099976,2805700,205.3099976
6/10/2014,206.9700012,201.5500031,204.4299927,202.3000031,3514700,202.3000031
6/11/2014,205,199.25,201.5,204.4700012,3977500,204.4700012
6/12/2014,209.8800049,202.7100067,205.1000061,203.5200043,5993700,203.5200043
6/13/2014,206.7899933,201.5800018,204.7799988,206.4199982,3544300,206.4199982
6/16/2014,225.4900055,206.2599945,206.7599945,224.6100006,13246400,224.6100006
6/17/2014,235.5399933,222.8500061,224.1100006,231.6699982,13304900,231.6699982
6/18/2014,231.7100067,226.1199951,231.5,227.1199951,6940200,227.1199951
6/19/2014,235.3099976,227,228.8800049,227.7899933,8793100,227.7899933
6/20/2014,231.2899933,226.1999969,228.5200043,229.5899963,4903900,229.5899963
6/23/2014,238.9900055,228.2200012,229.5099945,237.2200012,7791100,237.2200012
6/24/2014,241.8800049,231.6300049,238.9700012,232.5,8075900,232.5
6/25/2014,237.5500031,230.2400055,233.0500031,236.8899994,5801600,236.8899994
6/26/2014,240.3999939,234.2100067,237.1699982,235.6000061,5121400,235.6000061
6/27/2014,240,234.5,234.6900024,239.0599976,5635000,239.0599976
6/30/2014,244.4900055,239,239.5500031,240.0599976,4828600,240.0599976
7/1/2014,243.4400024,238.6999969,242.4600067,239.7200012,4336100,239.7200012
7/2/2014,242.3300018,227.0700073,240.6600037,229.4299927,8027400,229.4299927
7/3/2014,231.8999939,224,231.2899933,229.25,5166700,229.25
7/7/2014,229.7799988,220.3999939,227.5,222.6600037,5893700,222.6600037
7/8/2014,220.9600067,214.2700043,218.6499939,219.0700073,7836200,219.0700073
7/9/2014,224.2200012,219.2100067,221.2700043,223.0599976,4115400,223.0599976
7/10/2014,222.2200012,216.0399933,217.1799927,219.4600067,4863900,219.4600067
7/11/2014,221.6000061,217.6000061,220.6100006,218.1300049,3302300,218.1300049
7/14/2014,228.7899933,215.4499969,219.9900055,226.6999969,7203200,226.6999969
7/15/2014,227.6499939,218.1000061,226.7299957,219.5800018,5718500,219.5800018
7/16/2014,224.8000031,216.8200073,221.8200073,217.1600037,4044500,217.1600037
7/17/2014,220.5500031,213.6000061,216.1600037,215.3999939,4649400,215.3999939
7/18/2014,221.2100067,215.9299927,215.9499969,220.0200043,4253700,220.0200043
7/21/2014,223.2100067,216.7200012,217.25,220.5399933,3822200,220.5399933
7/22/2014,223.3000031,219.1100006,222.1900024,219.5800018,2730000,219.5800018
7/23/2014,224.75,219.4299927,220.0099945,222.4900055,3083300,222.4900055
7/24/2014,225.1000061,220.8000031,223.25,223.5399933,3245500,223.5399933
7/25/2014,226.9700012,221.75,222.7200012,223.5700073,3087100,223.5700073
7/28/2014,232,221.3999939,224.25,224.8200073,6514300,224.8200073
7/29/2014,228.3000031,224.8600006,226.6100006,225.0099945,3382400,225.0099945
7/30/2014,229.6000061,221.0399933,221.9199982,228.9199982,4927800,228.9199982
7/31/2014,231.3999939,221.5,229.2599945,223.3000031,7749100,223.3000031
8/1/2014,237.5,226,226.0899963,233.2700043,11895800,233.2700043
8/4/2014,240.5,233.2700043,234.3800049,238.5200043,5959700,238.5200043
8/5/2014,242.9900055,235.6900024,237.4700012,238.4900055,5388600,238.4900055
8/6/2014,251.4199982,238.5800018,238.8999939,248.9299927,9249300,248.9299927
8/7/2014,256.6900024,249.1199951,250.1199951,252.3899994,7478900,252.3899994
8/8/2014,251.7599945,246.5,251.1600037,248.1300049,5090100,248.1300049
8/11/2014,263.7399902,255,255.4799957,259.3200073,8101300,259.3200073
8/12/2014,260.2999878,254.5800018,258.0799866,259.9599915,6382300,259.9599915
8/13/2014,265.6400146,259.6099854,262.0100098,260.3099976,6932600,260.3099976
8/14/2014,263,256.5,262.4899902,261.3800049,4126600,261.3800049
8/15/2014,262.0899963,258.5,261.480011,262.0100098,3867900,262.0100098
8/18/2014,267.2600098,259.75,263.25,259.9400024,5849200,259.9400024
8/19/2014,259.3299866,251.6199951,258.8699951,256.7600098,5334800,256.7600098
8/20/2014,258.7399902,253,254.6699982,255.7100067,3027900,255.7100067
8/21/2014,258.7999878,253.2599945,256.519989,254.3399963,2915600,254.3399963
8/22/2014,256.9500122,252.6100006,254.5399933,256.7799988,2833400,256.7799988
8/25/2014,263.6799927,258.1900024,258.1900024,262.5499878,4318100,262.5499878
8/26/2014,265.5,261.6600037,264.980011,261.7399902,3818000,261.7399902
8/27/2014,264.2399902,260.2900085,263.5,263.25,2985100,263.25
8/28/2014,264.480011,261.6400146,261.8900146,263.8599854,2844900,263.8599854
8/29/2014,272,267.5100098,268.7000122,269.7000122,6447100,269.7000122
9/2/2014,284.8900146,274.2999878,275.5,284.1199951,9852400,284.1199951
9/3/2014,288,280.1000061,287.6700134,281.1900024,6772300,281.1900024
9/4/2014,291.4200134,280.3999939,284.0100098,286.0400085,8341700,286.0400085
9/5/2014,282.8999939,272.5100098,282.5499878,277.3900146,11169900,277.3900146
9/8/2014,284.8800049,277.519989,277.6199951,282.1099854,5501600,282.1099854
9/9/2014,285.4899902,277,282.9899902,278.480011,4558800,278.480011
9/10/2014,281.4100037,273.6600037,279.5,281.1000061,3781300,281.1000061
9/11/2014,284.7900085,278.6300049,280.4599915,280.3099976,3766100,280.3099976
9/12/2014,282.3900146,277,280.5,279.2000122,3324600,279.2000122
9/15/2014,274.3999939,249.1300049,274.3699951,253.8600006,16455400,253.8600006
9/16/2014,262.4599915,252.4199982,255.1499939,260.7399902,8300100,260.7399902
9/17/2014,264.7000122,259.5,262.4100037,261.3800049,5177700,261.3800049
9/18/2014,265.6000061,262.3200073,263.3599854,263.8200073,3692600,263.8200073
9/19/2014,261.4299927,255.2700043,257.9899902,259.3200073,6810900,259.3200073
9/22/2014,256.019989,244.7100067,255,250.0299988,8214100,250.0299988
9/23/2014,253.8000031,245,245.2200012,250.4100037,5658700,250.4100037
9/24/2014,252.8399963,247.0399933,251.1199951,252.1399994,3749500,252.1399994
9/25/2014,254.9600067,246.1000061,252.5200043,246.9499969,4834200,246.9499969
9/26/2014,249.7299957,246.0700073,248.25,246.6000061,3795400,246.6000061
9/29/2014,248.6399994,241.3800049,244,245.2599945,4852700,245.2599945
9/30/2014,247.6499939,240.1199951,246.9199982,242.6799927,4238300,242.6799927
10/1/2014,242.6600037,235.6499939,242.1999969,240.2400055,5941700,240.2400055
10/2/2014,252.7899933,245.3600006,250.1999969,251.4199982,8998200,251.4199982
10/3/2014,256.5,251.0299988,253.0599976,255.2100067,5406300,255.2100067
10/6/2014,262.4899902,257.7999878,259.1300049,260.6199951,7713300,260.6199951
10/7/2014,261.4599915,255.7299957,258.5299988,259.5700073,4485500,259.5700073
10/8/2014,262.8800049,252.6399994,260.1000061,259.2799988,5055100,259.2799988
10/9/2014,265.5400085,254.3999939,262.25,257.0100098,7361300,257.0100098
10/10/2014,245.8899994,235.1999969,244.6399994,236.9100037,12888300,236.9100037
10/13/2014,238.9600067,221,238.5700073,224.5899963,11268700,224.5899963
10/14/2014,232.4700012,223,228.25,227.0599976,7105300,227.0599976
10/15/2014,230.9900055,217.3200073,220,229.6999969,9147300,229.6999969
10/16/2014,229.9199982,219.1000061,219.7200012,226.3500061,5399300,226.3500061
10/17/2014,234.7700043,226.5500031,233.3800049,227.4799957,10549400,227.4799957
10/20/2014,232.3999939,225.5099945,226.7200012,230.4700012,3494400,230.4700012
10/21/2014,235.3899994,230.8000031,234.2700043,235.3399963,4130300,235.3399963
10/22/2014,237.3899994,230.5599976,233.1900024,231.1000061,4116600,231.1000061
10/23/2014,236.2799988,232,234.6600037,235.2899933,3492400,235.2899933
10/24/2014,237.8000031,231.1999969,236.2700043,235.2400055,3463300,235.2400055
10/27/2014,234.6100006,220.3099976,234.25,221.6699982,9553300,221.6699982
10/28/2014,244.6000061,228.25,229.6000061,242.7700043,10516300,242.7700043
10/29/2014,241.5,235.6399994,241.1300049,238.1000061,4962500,238.1000061
10/30/2014,240.5,235.0599976,238.1399994,238.6600037,3228400,238.6600037
10/31/2014,243.1199951,238.75,242.5099945,241.6999969,3775300,241.6999969
11/3/2014,247.5599976,241.3200073,243,242.5899963,4203800,242.5899963
11/4/2014,242.3500061,236.5299988,240.4900055,238.9299927,3682600,238.9299927
11/5/2014,241.3600006,230.5299988,241,230.9700012,9045900,230.9700012
11/6/2014,246.6900024,228.5,234.4900055,241.2200012,15354700,241.2200012
11/7/2014,242.8399963,237.1999969,242.1900024,240.1999969,5161000,240.1999969
11/10/2014,242.8800049,236.8000031,239.1100006,241.9299927,4577200,241.9299927
11/11/2014,251.8200073,242,242.5500031,251.0800018,7948800,251.0800018
11/12/2014,252.3399963,245.5800018,249.7200012,249.1000061,5870800,249.1000061
11/13/2014,255.75,250.25,250.6199951,251.6999969,6236000,251.6999969
11/14/2014,258.8500061,248.5,250,258.6799927,6101100,258.6799927
11/17/2014,259,252.0200043,257.4899902,253.9799957,4025700,253.9799957
11/18/2014,259.9899902,255.5099945,255.8600006,257.7000122,4473000,257.7000122
11/19/2014,251.8800049,245.6000061,250.6100006,247.7400055,7918500,247.7400055
11/20/2014,250.9299927,246,247.9499969,248.7100067,3587200,248.7100067
11/21/2014,252.7799988,242.1699982,252.2100067,242.7799988,7485100,242.7799988
11/24/2014,247.6000061,240.6399994,245.1999969,246.7200012,4789700,246.7200012
11/25/2014,249.7200012,246.0899963,247.3500061,248.0899963,3159800,248.0899963
11/26/2014,249,246.6000061,248.3399963,248.4400024,1981200,248.4400024
11/28/2014,246.6900024,242.5200043,245.3500061,244.5200043,2119700,244.5200043
12/1/2014,242.4700012,229.0099945,241.1600037,231.6399994,8619400,231.6399994
12/2/2014,234.8800049,228,234.5700073,231.4299927,5887000,231.4299927
12/3/2014,229.7200012,225.5,226.25,229.3000031,5307700,229.3000031
12/4/2014,230.8999939,227.8099976,228.6000061,228.2799988,3855600,228.2799988
12/5/2014,229.3899994,222.2599945,228.6699982,223.7100067,6063600,223.7100067
12/8/2014,224.8600006,212.3399963,221.5399933,214.3600006,9225600,214.3600006
12/9/2014,217.7299957,204.2700043,209.3399963,216.8899994,9431500,216.8899994
12/10/2014,216.7700043,207.6999969,214.1300049,209.8399963,7314100,209.8399963
12/11/2014,215.4299927,208.2299957,210.5299988,208.8800049,6694400,208.8800049
12/12/2014,211.6799927,204.5,204.8200073,207,7173800,207
12/15/2014,209.8000031,202.6699982,209.2899933,204.0399933,5218300,204.0399933
12/16/2014,203.6799927,195.3699951,200.8899994,197.8099976,8426100,197.8099976
12/17/2014,206.6499939,192.6499939,193.0599976,205.8200073,7367800,205.8200073
12/18/2014,218.4400024,211.8000031,212.3800049,218.2599945,7483300,218.2599945
12/19/2014,220.3999939,214.5,220.1900024,219.2899933,6910500,219.2899933
12/22/2014,224.0599976,218.2599945,220,222.6000061,4799400,222.6000061
12/23/2014,224.3200073,219.5200043,223.8099976,220.9700012,4505700,220.9700012
12/24/2014,222.5,219.25,219.7700043,222.2599945,1332200,222.2599945
12/26/2014,228.5,221.5,221.5099945,227.8200073,3327000,227.8200073
12/29/2014,227.9100037,224.0200043,226.8999939,225.7100067,2802500,225.7100067
12/30/2014,225.6499939,221.3999939,223.9900055,222.2299957,2903200,222.2299957
12/31/2014,225.6799927,222.25,223.0899963,222.4100037,2297500,222.4100037
1/2/2015,223.25,213.2599945,222.8699951,219.3099976,4764400,219.3099976
1/5/2015,216.5,207.1600037,214.5500031,210.0899963,5368500,210.0899963
1/6/2015,214.1999969,204.2100067,210.0599976,211.2799988,6261900,211.2799988
1/7/2015,214.7799988,209.7799988,213.3500061,210.9499969,2968400,210.9499969
1/8/2015,213.8000031,210.0099945,212.8099976,210.6199951,3442500,210.6199951
1/9/2015,209.9799957,204.9600067,208.9199982,206.6600037,4668300,206.6600037
1/12/2015,204.4700012,199.25,203.0500031,202.2100067,5950300,202.2100067
1/13/2015,207.6100006,200.9100037,203.3200073,204.25,4477300,204.25
1/14/2015,195.1999969,185,185.8300018,192.6900024,11551900,192.6900024
1/15/2015,195.75,190,194.4900055,191.8699951,5216500,191.8699951
1/16/2015,194.4900055,189.6499939,190.6999969,193.0700073,3603200,193.0700073
1/20/2015,194.1199951,187.0399933,193.8699951,191.9299927,4503200,191.9299927
1/21/2015,198.6799927,189.5099945,189.5500031,196.5700073,4153000,196.5700073
1/22/2015,203.2400055,195.1999969,197,201.6199951,4116900,201.6199951
1/23/2015,203.5,198.3300018,200.2899933,201.2899933,3438600,201.2899933
1/26/2015,208.6199951,201.0500031,201.8300018,206.5500031,3234500,206.5500031
1/27/2015,208.0299988,203.3000031,204.4199982,205.9799957,2781000,205.9799957
1/28/2015,206.3699951,198.4199982,206.1100006,199.3699951,3149600,199.3699951
1/29/2015,205.9799957,196.5,201.0700073,205.1999969,3548100,205.1999969
1/30/2015,207.4700012,203,203.9600067,203.6000061,3007000,203.6000061
2/2/2015,211.9499969,203.3000031,203.9700012,210.9400024,4149200,210.9400024
2/3/2015,220.3699951,211.2700043,213.2200012,218.3600006,4826200,218.3600006
2/4/2015,221.4799957,216.8000031,218.2899933,218.5500031,3305400,218.5500031
2/5/2015,225.4799957,219.6399994,219.8800049,220.9900055,3522900,220.9900055
2/6/2015,223.3999939,216.5,222,217.3600006,3243900,217.3600006
2/9/2015,217.9299927,211.9900055,215.3800049,217.4799957,3472400,217.4799957
2/10/2015,220.5,215,217.5500031,216.2899933,5390500,216.2899933
2/11/2015,214.7400055,207.2799988,212.2100067,212.8000031,9769100,212.8000031
2/12/2015,203.0899963,193.2799988,193.5700073,202.8800049,15649600,202.8800049
2/13/2015,205.9900055,200.9100037,202.8999939,203.7700043,6191000,203.7700043
2/17/2015,205.6999969,201.5,205.6999969,204.3500061,3979600,204.3500061
2/18/2015,206.1699982,202.6000061,204.1699982,204.4600067,2713600,204.4600067
2/19/2015,212.4400024,203.75,205,211.7100067,5154100,211.7100067
2/20/2015,217.6000061,209.8099976,210.7799988,217.1100006,5982100,217.1100006
2/23/2015,218.1999969,206.3300018,215.6600037,207.3399963,8499800,207.3399963
2/24/2015,207.2899933,201.6999969,207.2899933,204.1100006,6603600,204.1100006
2/25/2015,207.1399994,202.5800018,204.9400024,203.7599945,3909500,203.7599945
2/26/2015,211.0899963,202.2200012,204,207.1900024,6472900,207.1900024
2/27/2015,208.5500031,202.8000031,206.8999939,203.3399963,3882100,203.3399963
3/2/2015,203.3399963,195.8300018,202.6999969,197.3300018,7922100,197.3300018
3/3/2015,200.2400055,195.3200073,196.8099976,199.5599976,4432300,199.5599976
3/4/2015,202.5200043,197.2100067,199.25,202.4400024,4222000,202.4400024
3/5/2015,206.1900024,200.1499939,202.8500061,200.6300049,4877000,200.6300049
3/6/2015,200.75,192.1499939,199.2100067,193.8800049,6712400,193.8800049
3/9/2015,194.4900055,188.25,194.3899994,190.8800049,6736700,190.8800049
3/10/2015,193.5,187.6000061,188.4600067,190.3200073,5579700,190.3200073
3/11/2015,196.1799927,191.0099945,191.1499939,193.7400055,4974900,193.7400055
3/12/2015,194.4499969,189.75,193.75,191.0700073,4149300,191.0700073
3/13/2015,191.75,187.3200073,188.9499969,188.6799927,5434300,188.6799927
3/16/2015,195.9100037,189.8000031,192,195.6999969,5628800,195.6999969
3/17/2015,198.7100067,193.9400024,195.4299927,194.7299957,4894100,194.7299957
3/18/2015,200.8800049,193.1100006,194.9600067,200.7100067,4820900,200.7100067
3/19/2015,204.5899963,194.5299988,202,195.6499939,8475200,195.6499939
3/20/2015,198.9900055,195.6199951,197.4499969,198.0800018,4269500,198.0800018
3/23/2015,200.5,197.4700012,198.5,199.6300049,2631600,199.6300049
3/24/2015,203.7899933,199.75,201.5800018,201.7200012,3649900,201.7200012
3/25/2015,198.5899963,192.6999969,198.2700043,194.3000031,5730400,194.3000031
3/26/2015,194.7899933,189.6999969,193.9199982,190.4100037,4128000,190.4100037
3/27/2015,189.2899933,181.3999939,189.0700073,185,8604900,185
3/30/2015,192.25,181.8000031,185.8500061,190.5700073,10089500,190.5700073
3/31/2015,193.7599945,188.4100037,193.5299988,188.7700043,5026600,188.7700043
4/1/2015,192.3000031,186.0500031,188.6999969,187.5899963,3794600,187.5899963
4/2/2015,193.2299957,190,190.2299957,191,5010400,191
4/6/2015,207.75,197.5,198,203.1000061,12455800,203.1000061
4/7/2015,205.0599976,201.1399994,202.5099945,203.25,4347900,203.25
4/8/2015,210.8999939,205.8699951,208.1999969,207.6699982,6303100,207.6699982
4/9/2015,210.3699951,206.1199951,208.4299927,210.0899963,3800200,210.0899963
4/10/2015,211.6499939,209,209.8500061,210.8999939,4067700,210.8999939
4/13/2015,213,209.0500031,210.4400024,209.7799988,3758200,209.7799988
4/14/2015,209.4900055,205.5,208.5700073,207.4600067,3026000,207.4600067
4/15/2015,209.5899963,206.6000061,207.4600067,207.8300018,1952400,207.8300018
4/16/2015,209.1699982,206.2899933,207.6999969,206.6999969,1659100,206.6999969
4/17/2015,206.8800049,203.5,204.9900055,206.7899933,2469900,206.7899933
4/20/2015,207.8500061,203.8500061,206.7799988,205.2700043,2559300,205.2700043
4/21/2015,210.75,204.3099976,205.8000031,209.4100037,3432500,209.4100037
4/22/2015,221.8800049,211.6900024,212.5,219.4400024,7863000,219.4400024
4/23/2015,221.4799957,217.1499939,218.2700043,218.6000061,4411200,218.6000061
4/24/2015,220.8000031,218.0099945,220.5,218.4299927,2427800,218.4299927
4/27/2015,238.75,222,222.5599976,231.5500031,11672600,231.5500031
4/28/2015,235.5,228.0299988,234.75,230.4799957,6085400,230.4799957
4/29/2015,234.9700012,227.6300049,230.0500031,232.4499969,3936100,232.4499969
4/30/2015,232.8899994,225.1699982,230.3899994,226.0500031,3911900,226.0500031
5/1/2015,231.7700043,220.4100037,229.9400024,226.0299988,5281700,226.0299988
5/4/2015,234.7299957,227.1100006,228.1799927,230.5099945,4434600,230.5099945
5/5/2015,239.5,229.1300049,237.7599945,232.9499969,5796900,232.9499969
5/6/2015,234.4700012,228.1999969,234.1000061,230.4299927,5270900,230.4299927
5/7/2015,237.4799957,220.25,221,236.8000031,9455900,236.8000031
5/8/2015,238.4100037,233.6999969,235.9900055,236.6100006,4668200,236.6100006
5/11/2015,242.8800049,235.3099976,236.2899933,239.4900055,5672300,239.4900055
5/12/2015,246.3500061,238.1900024,240.1100006,244.7400055,6363400,244.7400055
5/13/2015,248.3000031,242.25,247.6100006,243.1799927,5440200,243.1799927
5/14/2015,244.8899994,241.25,244.8200073,244.1000061,2895900,244.1000061
5/15/2015,249.3999939,242.5,243.9299927,248.8399963,4527600,248.8399963
5/18/2015,249.8999939,246,247,248.75,3353200,248.75
5/19/2015,251,246.1499939,248.4299927,247.1399994,3674200,247.1399994
5/20/2015,247.7400055,241.3699951,247.1300049,244.3500061,3755600,244.3500061
5/21/2015,246.6199951,242.3600006,243.0299988,245.6199951,1970600,245.6199951
5/22/2015,248.6000061,245.0099945,245.3800049,247.7299957,2223100,247.7299957
5/26/2015,252,246.5,247.6799927,247.4600067,3498700,247.4600067
5/27/2015,249.5,245.5500031,248.5099945,247.4299927,3408200,247.4299927
5/28/2015,251.8000031,245.0500031,247.0299988,251.4499969,3647300,251.4499969
5/29/2015,252.8699951,249.4299927,251,250.8000031,3789300,250.8000031
6/1/2015,251.6000061,247.4700012,251.4100037,249.4499969,2505100,249.4499969
6/2/2015,249.3999939,246.3000031,248.9199982,248.3500061,2134800,248.3500061
6/3/2015,250.7200012,247.0099945,248.1999969,248.9900055,1781500,248.9900055
6/4/2015,249.3000031,245.7100067,247.5,245.9199982,2453600,245.9199982
6/5/2015,249.6999969,245.6799927,246,249.1399994,3022000,249.1399994
6/8/2015,258.75,250.3099976,250.8500061,256.2900085,5017000,256.2900085
6/9/2015,257.7399902,254.1399994,255.3999939,256,2611100,256
6/10/2015,254,248.5,251.8999939,250.6999969,3454500,250.6999969
6/11/2015,254.3699951,250.4299927,253.2599945,251.4100037,2044100,251.4100037
6/12/2015,253.4600067,250.2100067,250.2100067,250.6900024,1422300,250.6900024
6/15/2015,251.2799988,246.0099945,249.6999969,250.3800049,2186200,250.3800049
6/16/2015,253.4400024,249.1000061,250.1300049,253.1199951,1984700,253.1199951
6/17/2015,264.3599854,252.0200043,252.1699982,260.4100037,5512900,260.4100037
6/18/2015,263.4599915,260.019989,262,261.8900146,2782700,261.8900146
6/19/2015,263.7999878,260.1000061,262.3999939,262.5100098,2463000,262.5100098
6/22/2015,264.3999939,255.6900024,262.1499939,259.7900085,4561100,259.7900085
6/23/2015,268,258.5700073,260.3200073,267.6700134,3870800,267.6700134
6/24/2015,267.3500061,263.7200012,266.980011,265.1700134,2412300,265.1700134
6/25/2015,271.4100037,265.25,266.4500122,268.7900085,2849200,268.7900085
6/26/2015,269.1099854,266,268.8900146,267.0899963,3838400,267.0899963
6/29/2015,265.9500122,260.7000122,261.9500122,262.019989,3478900,262.019989
6/30/2015,270.9200134,264,264.7999878,268.2600098,3086900,268.2600098
7/1/2015,272.6199951,267.8500061,271.1099854,269.1499939,2101200,269.1499939
7/2/2015,282.4500122,273.3099976,280.2000122,280.019989,7163900,280.019989
7/6/2015,281.6900024,276.2999878,278.8800049,279.7200012,4121900,279.7200012
7/7/2015,275.2000122,260.769989,275,267.8800049,6105100,267.8800049
7/8/2015,260.7999878,254.3099976,259.3200073,254.9600067,6221100,254.9600067
7/9/2015,262.9500122,256.7900085,259.0799866,257.9200134,3334100,257.9200134
7/10/2015,263,257.8200073,262.2200012,259.1499939,2610900,259.1499939
7/13/2015,262.5499878,256.0499878,262.25,262.1600037,2960300,262.1600037
7/14/2015,265.9899902,260.5100098,262.1000061,265.6499939,1907600,265.6499939
7/15/2015,267.4899902,262.0799866,266.7399902,263.1400146,2021600,263.1400146
7/16/2015,267.2000122,263.1600037,264.2200012,266.6799927,1616000,266.6799927
7/17/2015,275.5400085,268.25,272.5,274.6600037,5004100,274.6600037
7/20/2015,286.6499939,272.5400085,275,282.2600098,4978500,282.2600098
7/21/2015,273.5,266.5499878,270.0499878,266.769989,6108700,266.769989
7/22/2015,269.4400024,260.8599854,261.269989,267.8699951,3105000,267.8699951
7/23/2015,269.8999939,265.269989,269.6499939,267.2000122,2227200,267.2000122
7/24/2015,271.0899963,263.9200134,267.3800049,265.4100037,2836500,265.4100037
7/27/2015,264.4299927,250.7899933,262.4299927,253.0099945,4694200,253.0099945
7/28/2015,265.3999939,251.8399963,255.75,264.8200073,3895800,264.8200073
7/29/2015,267.8900146,262,264.269989,263.8200073,2790100,263.8200073
7/30/2015,266.9400024,262.1099854,262.6900024,266.7900085,2034600,266.7900085
7/31/2015,269.3599854,265.1199951,267.6000061,266.1499939,2222600,266.1499939
8/3/2015,266.7099915,257.0700073,266.2900085,259.9899902,2553500,259.9899902
8/4/2015,266.7200012,258.3399963,260.0100098,266.2799988,2352500,266.2799988
8/5/2015,271,260.3999939,263.5799866,270.1300049,6214300,270.1300049
8/6/2015,255,236.1199951,249.5399933,246.1300049,14623800,246.1300049
8/7/2015,243.7299957,238.3899994,243.5800018,242.5099945,5073400,242.5099945
8/10/2015,242.9700012,236.0500031,238.1499939,241.1399994,4185900,241.1399994
8/11/2015,239.3000031,234.4400024,237.1499939,237.3699951,4264900,237.3699951
8/12/2015,239.7700043,232.7400055,235,238.1699982,3728000,238.1699982
8/13/2015,246.4799957,239.1199951,239.8600006,242.5099945,4689200,242.5099945
8/14/2015,247.9299927,241.7700043,247.2400055,243.1499939,4364800,243.1499939
8/17/2015,256.5899963,250.5099945,255.5599976,254.9900055,7176700,254.9900055
8/18/2015,260.9500122,253.5599976,255.3800049,260.7200012,4195000,260.7200012
8/19/2015,260.6499939,255.0200043,260.3299866,255.25,3604300,255.25
8/20/2015,254.5599976,241.8999939,252.0599976,242.1799927,4905800,242.1799927
8/21/2015,243.8000031,230.5099945,236,230.7700043,6590200,230.7700043
8/24/2015,231.3999939,195,202.7899933,218.8699951,9581600,218.8699951
8/25/2015,230.8999939,219.1199951,230.5200043,220.0299988,4327300,220.0299988
8/26/2015,228,215.5099945,227.9299927,224.8399963,4963000,224.8399963
8/27/2015,244.75,230.8099976,231,242.9900055,7656000,242.9900055
